COUNTRY*Country*Year*value_added_transport*transport_share_household*transport_share_country*co2_per_inha_tonnes*co2_transport_totalshare*co2_road_transport_share*road_investment*total_transport_investment*road_passengers_buses*road_passengers*road_passengers_cars*real_wage*road_caualties*road_fatalities*road_injuries*road_investment_gdp*urban_roads_totalshare
ALB*Albania*2000*3.5793726496826*4.0479570335242*NA*0.47628007136228*47.568981460525*89.051087448564*4867773121.150503*4960947590.99921*184*5299*5115*NA*620*280*340*2.866526070483*NA
ALB*Albania*2001*4.0065673728587*3.7993351802596*NA*0.50540574013299*47.820655921193*89.599968964781*4680781506.62794*4743106117.4695*197*5370*5173*NA*547*297*250*2.452573347366*NA
ALB*Albania*2002*3.5164855289243*3.9207761305157*NA*0.58091255027024*47.113943028486*87.781332340313*2888115860.9104214*3140728644.617676*159*6065*5906*NA*478*250*228*1.3970653274234*NA
ALB*Albania*2003*2.8984258517983*4.1322001141185*NA*0.63234303280414*50.119164958723*91.149171730625*2828803428.7897615*2863325796.549579*176*6495*6319*NA*510*260*250*1.233219916841*NA
ALB*Albania*2004*3.2721741532521*4.1112016430325*NA*0.76197439063027*57.344707216167*92.401309371545*3937117385.584746*4027512977.806874*141*6481*6340*NA*1110*315*795*1.5764800937022*NA
ALB*Albania*2005*3.5807204131154*3.9861352100432*NA*0.79066919432161*62.016434645587*92.240108521727*2867584324.7588825*2969502246.7983704*280*6925*6645*NA*1180*308*872*1.0531446982763*NA
ALB*Albania*2006*3.7495043758386*4.0798852036668*NA*0.64302415300411*50.559250024304*90.239466189952*7302476846.27746*7359360794.4471*480*7350*6870*NA*1342*277*1065*2.4711968696111*NA
ALB*Albania*2007*3.9689895387054*4.5875066528768*NA*0.70857506876223*55.517801743241*90.5639397856*10606802112.199564*10636591745.68099*663*7040*6377*NA*1728*384*1344*3.2451674109917*NA
ALB*Albania*2008*3.8658828502466*4.6037854870724*NA*0.77769114522579*61.52264589518*88.707298983465*20777708146.582848*20843717483.314415*790*6437*5647*NA*1554*303*1251*5.6797571899175*NA
ALB*Albania*2009*4.1612626884482*4.293985241861*NA*0.79025618621092*61.151347265028*98.321151161233*21760200531.120026*21775424788.709545*1302*7370*6068*NA*1833*378*1455*5.6225851006172*NA
ALB*Albania*2010*4.35957621614*4.3596208225729*NA*0.7694795197151*56.779862806886*98.398401077845*11264942666.771667*11289631654.842833*2370*7905*5535*NA*2069*353*1716*2.686887427903*NA
ALB*Albania*2011*4.7112609941496*4.8240542251356*NA*0.8107545276651*56.618014691743*96.902861509722*9970695795.110903*10014655316.69282*1254*7980*6726*NA*2472*322*2150*2.267072626901*NA
ALB*Albania*2012*4.8642188721726*5.5710711490384*NA*0.77975079997559*64.583827128411*97.055169150907*8501554071.077833*8527930158.645714*983*7637*6654*NA*2569*334*2235*1.8863153787862*NA
ALB*Albania*2013*3.6146209021002*5.210683122001*NA*0.85177258615616*67.258162616838*95.523447257863*11107914882.25337*11140711514.02455*1063*8650*7587*NA*2798*295*2503*2.4334654272064*NA
ALB*Albania*2014*3.4417809994296*5.1169220953047*NA*0.85793034795563*59.826986529183*95.418070320537*9119122090.066687*9152932931.674587*NA*NA*NA*NA*2617*264*2353*1.9329754678172*NA
ALB*Albania*2015*3.4746805708324*5.0329203817775*NA*0.85050072846802*63.754479004301*95.489461396549*8466490800.554007*8493387064.408647*NA*NA*NA*NA*2692*270*2422*1.7458568928614*NA
ALB*Albania*2016*3.4980370940111*5.0489787674313*NA*0.8003821840749*62.33782411482*95.065986672343*4139579952.568213*4139579952.568213*NA*NA*NA*NA*2779*269*2510*0.83138650440074*NA
ALB*Albania*2017*3.6558162912782*5.0678585999132*NA*0.80455353951703*52.629362351174*94.948634210697*7216572743.72234*7216877112.037133*NA*NA*NA*NA*2611*222*2389*1.3761325895592*NA
ALB*Albania*2018*NA*5.2695596136589*NA*0.77005598707218*50.296799126807*94.48776089921*7303919454.68738*7318229588.68151*NA*NA*NA*NA*2291*213*2078*1.3190935584977*NA
ALB*Albania*2019*NA*5.3453975348701*NA*0.76622062083442*53.790660779949*94.483616377221*7319401815.67982*7364336784.10812*NA*NA*NA*NA*2044*227*1817*1.2784443525031*NA
ALB*Albania*2020*NA*5.750325382137*NA*0.54001111405152*45.169628909128*92.761359113066*8094999289.058784*8118921885.642036*NA*NA*NA*NA*1598*181*1417*1.4551406257603*NA
AUS*Australia*2000*4.9956064698799*12.187130772632*5.129823873978*3.916580431264*22.416064217521*87.427268666833*5467824951.534333*6075373347.941333*16996.687027571*256806.08421725*239809.39718968*NA*28591*1628*26963*0.88892994339012*NA
AUS*Australia*2001*4.9711921783801*11.638006938711*5.15880909754*3.8333613557925*21.824474273781*86.135312557447*5116258498.995967*5691737168.659866*17264.66210232*254426.90177657*237162.23967425*21665.65*29066*1584*27482*0.79958266384479*NA
AUS*Australia*2002*5.07566385095*11.725294561966*4.8418596415471*3.8741458623813*21.816940779769*88.406839716972*5263182776.727433*6280492084.3699*17352.3028602*260519.1862561*243166.8833959*21879.08*29483*1525*27958*0.78742302260915*NA
AUS*Australia*2003*5.1449507020455*11.661144364756*4.9614998311798*3.8405033324286*21.936257446101*88.377853991089*6189474362.766634*7323682279.5766*17688.911977734*267143.38190997*249454.46993224*22164.56*29891*1445*28446*0.88665212894543*NA
AUS*Australia*2004*5.2715765883997*11.843818765726*5.0457979395286*3.9340451325059*21.891795798479*89.691407527711*7562139825.045433*9172062243.615633*17761.560590695*279135.62501935*261374.06442865*22553.58*30330*1444*28886*1.0159541113859*NA
AUS*Australia*2005*5.1174542266772*11.886361027977*5.0270403695402*3.889883205523*21.78050624486*89.237041301273*9352685614.3785*11424934519.1042*17841.671881043*279904.61737105*262062.94549001*22736.45*32069*1472*30597*1.1886815655389*NA
AUS*Australia*2006*5.4449987239608*12.203107018629*4.9642528589782*3.9255967996753*21.98941627741*87.563803351097*9660620898.806866*11394757166.409534*18269.144800451*275480.52842749*257211.38362704*22388.43*33740*1452*32288*1.1640378552055*NA
AUS*Australia*2007*5.3443621252608*12.92399714284*5.1520483064585*4.0128526570512*22.010919646088*86.230266807964*10762354223.668467*13393500583.566633*18531.899894518*278956.61243652*260424.712542*23130.94*34005*1453*32552*1.2072592122683*NA
AUS*Australia*2008*5.0172278818281*11.238445816089*5.3023902490108*4.0142127703631*22.27136176499*85.167518749675*12814101615.607567*15203378850.813*18884.73740848*280755.51153837*261870.77412989*22725.82*34839*1315*33524*1.3760393015324*NA
AUS*Australia*2009*5.0279532268849*11.15320147962*5.4062180974478*3.9039950764578*21.755299650584*84.837754440641*12816618330.113266*16001272004.706*19242.576039048*279946.68316454*260704.10712549*23018.18*35039*1347*33692*1.2995694463176*NA
AUS*Australia*2010*4.9582916048129*11.540917162746*5.1979579600345*3.9774552634266*22.365176006288*85.00754875882*13235955505.399668*17503863825.728333*19540.963097492*281770.08650229*262229.1234048*22902.53*34008*1233*32775*1.2412565432971*13.85666855009
AUS*Australia*2011*5.1035614919677*11.662046765598*5.1769776114062*4.0182691835962*23.026207043875*84.625886017804*15306129554.727667*21033896796.865334*19929.455577663*284788.79820055*264859.34262289*23075.82*35233*1151*34082*1.3122048099302*13.950609770462
AUS*Australia*2012*5.2214052758427*11.626569640409*4.9501284229555*3.9776285753184*23.15890241203*84.58518458555*16494036140.026333*23342575600.985664*20412.515568053*287595.20072479*267182.68515674*23390.1*35367*1276*34091*1.3161110814775001*14.050926062335
AUS*Australia*2013*5.0495837905838*11.426085116155*5.1802670324614*3.9704141221281*23.942092249182*84.26312164285*14078456698.540667*19579163995.076332*20774.536578772*293369.30220828*272594.76562951*23459.41*36322*1263*35059*1.1396908457809*14.165288248402
