"COUNTRY","Country","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"ALB","Albania","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2000","2000",421.85106974361,,
"ALB","Albania","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2001","2001",393.85619392462,,
"ALB","Albania","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2002","2002",406.8797654031,,
"ALB","Albania","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2003","2003",345.59766281365,,
"ALB","Albania","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2004","2004",321.36514988016,,
"ALB","Albania","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2005","2005",295.7105192604,,
"ALB","Albania","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2006","2006",216.29918360098,,
"ALB","Albania","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2007","2007",197.10264891335,,
"ALB","Albania","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2008","2008",177.92896046933,,
"ALB","Albania","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2009","2009",192.086368341,,
"ALB","Albania","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2010","2010",187.94220094382,,
"ALB","Albania","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2011","2011",182.72812966123,,
"ALB","Albania","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2012","2012",183.56615436559,,
"ALB","Albania","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2013","2013",193.01358705232,,
"ALB","Albania","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2014","2014",187.37628340655,,
"ALB","Albania","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2015","2015",215.16062664278,,
"ALB","Albania","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2016","2016",194.0724472998,,
"ALB","Albania","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2017","2017",177.56510818044,,
"ALB","Albania","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2018","2018",145.63372535482,,
"ALB","Albania","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2019","2019",141.99146462557,,
"ALB","Albania","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2020","2020",101.27418708335,,
"ALB","Albania","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2000","2000",0.47628007136228,,
"ALB","Albania","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2001","2001",0.50540574013299,,
"ALB","Albania","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2002","2002",0.58091255027024,,
"ALB","Albania","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2003","2003",0.63234303280414,,
"ALB","Albania","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2004","2004",0.76197439063027,,
"ALB","Albania","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2005","2005",0.79066919432161,,
"ALB","Albania","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2006","2006",0.64302415300411,,
"ALB","Albania","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2007","2007",0.70857506876223,,
"ALB","Albania","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2008","2008",0.77769114522579,,
"ALB","Albania","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2009","2009",0.79025618621092,,
"ALB","Albania","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2010","2010",0.7694795197151,,
"ALB","Albania","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2011","2011",0.8107545276651,,
"ALB","Albania","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2012","2012",0.77975079997559,,
"ALB","Albania","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2013","2013",0.85177258615616,,
"ALB","Albania","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2014","2014",0.85793034795563,,
"ALB","Albania","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2015","2015",0.85050072846802,,
"ALB","Albania","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2016","2016",0.8003821840749,,
"ALB","Albania","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2017","2017",0.80455353951703,,
"ALB","Albania","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2018","2018",0.77005598707218,,
"ALB","Albania","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2019","2019",0.76622062083442,,
"ALB","Albania","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2020","2020",0.54001111405152,,
"ALB","Albania","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2000","2000",47.568981460525,,
"ALB","Albania","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2001","2001",47.820655921193,,
"ALB","Albania","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2002","2002",47.113943028486,,
"ALB","Albania","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2003","2003",50.119164958723,,
"ALB","Albania","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2004","2004",57.344707216167,,
"ALB","Albania","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2005","2005",62.016434645587,,
"ALB","Albania","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2006","2006",50.559250024304,,
"ALB","Albania","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2007","2007",55.517801743241,,
"ALB","Albania","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2008","2008",61.52264589518,,
"ALB","Albania","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2009","2009",61.151347265028,,
"ALB","Albania","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2010","2010",56.779862806886,,
"ALB","Albania","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2011","2011",56.618014691743,,
"ALB","Albania","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2012","2012",64.583827128411,,
"ALB","Albania","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2013","2013",67.258162616838,,
"ALB","Albania","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2014","2014",59.826986529183,,
"ALB","Albania","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2015","2015",63.754479004301,,
"ALB","Albania","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2016","2016",62.33782411482,,
"ALB","Albania","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2017","2017",52.629362351174,,
"ALB","Albania","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2018","2018",50.296799126807,,
"ALB","Albania","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2019","2019",53.790660779949,,
"ALB","Albania","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2020","2020",45.169628909128,,
"ALB","Albania","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2000","2000",89.051087448564,,
"ALB","Albania","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2001","2001",89.599968964781,,
"ALB","Albania","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2002","2002",87.781332340313,,
"ALB","Albania","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2003","2003",91.149171730625,,
"ALB","Albania","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2004","2004",92.401309371545,,
"ALB","Albania","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2005","2005",92.240108521727,,
"ALB","Albania","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2006","2006",90.239466189952,,
"ALB","Albania","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2007","2007",90.5639397856,,
"ALB","Albania","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2008","2008",88.707298983465,,
"ALB","Albania","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2009","2009",98.321151161233,,
"ALB","Albania","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2010","2010",98.398401077845,,
"ALB","Albania","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2011","2011",96.902861509722,,
"ALB","Albania","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2012","2012",97.055169150907,,
"ALB","Albania","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2013","2013",95.523447257863,,
"ALB","Albania","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2014","2014",95.418070320537,,
"ALB","Albania","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2015","2015",95.489461396549,,
"ALB","Albania","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2016","2016",95.065986672343,,
"ALB","Albania","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2017","2017",94.948634210697,,
"ALB","Albania","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2018","2018",94.48776089921,,
"ALB","Albania","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2019","2019",94.483616377221,,
"ALB","Albania","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2020","2020",92.761359113066,,
"ALB","Albania","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2000","2000",6.6825172201446,,
"ALB","Albania","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2001","2001",5.9464771794159,,
"ALB","Albania","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2002","2002",5.1890970846945,,
"ALB","Albania","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2003","2003",4.6199950054108,,
"ALB","Albania","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2004","2004",2.6126731557155,,
"ALB","Albania","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2005","2005",2.5307737212789,,
"ALB","Albania","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2006","2006",3.1315608955038,,
"ALB","Albania","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2007","2007",3.6170455409412,,
"ALB","Albania","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2008","2008",4.5661184067013,,
"ALB","Albania","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2009","2009",0.4110672620154,,
"ALB","Albania","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2010","2010",0.4242675696294,,
"ALB","Albania","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2011","2011",0.40375307803346,,
"ALB","Albania","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2012","2012",0.42050062124435,,
"ALB","Albania","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2013","2013",0.38565102434752,,
"ALB","Albania","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2014","2014",0.25578439876546,,
"ALB","Albania","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2015","2015",0.25877128536677,,
"ALB","Albania","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2016","2016",0.27541507745506,,
"ALB","Albania","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2017","2017",0.28808097411164,,
"ALB","Albania","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2018","2018",0.30173019159414,,
"ALB","Albania","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2019","2019",0.30453510384373,,
"ALB","Albania","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2020","2020",0.43459252057137,,
"ALB","Albania","IND-ENE-MAR","Share of CO2 emissions from international maritime bunkers in total CO2 emissions","2013","2013",1.7300301930226,,
"ALB","Albania","IND-ENE-MAR","Share of CO2 emissions from international maritime bunkers in total CO2 emissions","2014","2014",1.5310050856499,,
"ALB","Albania","IND-ENE-MAR","Share of CO2 emissions from international maritime bunkers in total CO2 emissions","2015","2015",1.6505635023277,,
"ALB","Albania","IND-ENE-MAR","Share of CO2 emissions from international maritime bunkers in total CO2 emissions","2016","2016",2.9200460361519,,
"ALB","Albania","IND-ENE-MAR","Share of CO2 emissions from international maritime bunkers in total CO2 emissions","2017","2017",2.5990848453115,,
"ALB","Albania","IND-ENE-MAR","Share of CO2 emissions from international maritime bunkers in total CO2 emissions","2018","2018",2.2404061533694,,
"ALB","Albania","IND-ENE-MAR","Share of CO2 emissions from international maritime bunkers in total CO2 emissions","2019","2019",2.4183094954066,,
"ALB","Albania","IND-ENE-MAR","Share of CO2 emissions from international maritime bunkers in total CO2 emissions","2020","2020",2.897986854128,,
"ALB","Albania","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2000","2000",3.9762549872933,,
"ALB","Albania","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2001","2001",4.0875262427224,,
"ALB","Albania","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2002","2002",3.5142003466352,,
"ALB","Albania","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2003","2003",3.7679073381625,,
"ALB","Albania","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2004","2004",3.6692457633861,,
"ALB","Albania","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2005","2005",4.5644558465405,,
"ALB","Albania","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2006","2006",3.6350594720428,,
"ALB","Albania","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2007","2007",1.5411645526877,,
"ALB","Albania","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2008","2008",2.1456831346192,,
"ALB","Albania","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2009","2009",1.5441872267539,,
"ALB","Albania","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2010","2010",1.324055404132,,
"ALB","Albania","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2011","2011",1.478068151225,,
"ALB","Albania","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2012","2012",1.7559590952056,,
"ALB","Albania","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2013","2013",1.7611232786295,,
"ALB","Albania","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2014","2014",0.59376832897662,,
"ALB","Albania","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2015","2015",0.16003414061666,,
"ALB","Albania","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2016","2016",0.49962764877124,,
"ALB","Albania","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2017","2017",0.50948163999363,,
"ALB","Albania","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2018","2018",0.46872614498381,,
"ALB","Albania","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2019","2019",1.5881839312287,,
"ALB","Albania","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2020","2020",1.431897898429,,
"ARM","Armenia","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2002","2002",228.40242060375,,
"ARM","Armenia","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2003","2003",208.56007607839,,
"ARM","Armenia","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2004","2004",169.7746319348,,
"ARM","Armenia","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2005","2005",137.0449824333,,
"ARM","Armenia","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2006","2006",104.16388933021,,
"ARM","Armenia","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2007","2007",115.02924452573,,
"ARM","Armenia","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2008","2008",107.91006927805,,
"ARM","Armenia","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2009","2009",132.13440580587,,
"ARM","Armenia","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2010","2010",136.38989555517,,
"ARM","Armenia","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2011","2011",127.67808599902,,
"ARM","Armenia","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2012","2012",122.4915715605,,
"ARM","Armenia","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2013","2013",114.93565145622,,
"ARM","Armenia","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2014","2014",146.92171170704,,
"ARM","Armenia","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2015","2015",156.90457293656,,
"ARM","Armenia","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2016","2016",149.83185659396,,
"ARM","Armenia","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2017","2017",145.1866831282,,
"ARM","Armenia","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2018","2018",144.57816610825,,
"ARM","Armenia","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2019","2019",151.1709757432,,
"ARM","Armenia","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2020","2020",178.86393954051,,
"ARM","Armenia","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2002","2002",0.17889396620145,,
"ARM","Armenia","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2003","2003",0.19399006871579,,
"ARM","Armenia","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2004","2004",0.20235843790563,,
"ARM","Armenia","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2005","2005",0.22526701779314,,
"ARM","Armenia","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2006","2006",0.22480133022299,,
"ARM","Armenia","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2007","2007",0.36110774854524,,
"ARM","Armenia","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2008","2008",0.43281177184737,,
"ARM","Armenia","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2009","2009",0.39565886705904,,
"ARM","Armenia","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2010","2010",0.43895452494931,,
"ARM","Armenia","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2011","2011",0.45016992660617,,
"ARM","Armenia","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2012","2012",0.4509993797324,,
"ARM","Armenia","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2013","2013",0.4411385587969,,
"ARM","Armenia","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2014","2014",0.58566414057395,,
"ARM","Armenia","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2015","2015",0.56599781443478,,
"ARM","Armenia","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2016","2016",0.53816787783445,,
"ARM","Armenia","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2017","2017",0.56833273962922,,
"ARM","Armenia","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2018","2018",0.61019581325055,,
"ARM","Armenia","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2019","2019",0.69608158694782,,
"ARM","Armenia","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2020","2020",0.76303457641212,,
"ARM","Armenia","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2001","2001",16.398727772156,,
"ARM","Armenia","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2002","2002",18.668932235862,,
"ARM","Armenia","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2003","2003",17.874971376231,,
"ARM","Armenia","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2004","2004",17.521807757011,,
"ARM","Armenia","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2005","2005",16.261607564439,,
"ARM","Armenia","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2006","2006",16.020881614639,,
"ARM","Armenia","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2007","2007",22.073144295946,,
"ARM","Armenia","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2008","2008",23.864472476542,,
"ARM","Armenia","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2009","2009",26.76438348464,,
"ARM","Armenia","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2010","2010",31.198913110603,,
"ARM","Armenia","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2011","2011",27.711959801576,,
"ARM","Armenia","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2012","2012",23.917868116067,,
"ARM","Armenia","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2013","2013",24.381376735989,,
"ARM","Armenia","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2014","2014",32.580185507778,,
"ARM","Armenia","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2015","2015",32.450472590163,,
"ARM","Armenia","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2016","2016",32.165175936066,,
"ARM","Armenia","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2017","2017",32.398079677881,,
"ARM","Armenia","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2018","2018",33.372613978722,,
"ARM","Armenia","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2019","2019",35.166633358784,,
"ARM","Armenia","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2020","2020",35.697482759492,,
"ARM","Armenia","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2000","2000",5.4803126597998,,
"ARM","Armenia","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2001","2001",5.15599248229,,
"ARM","Armenia","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2002","2002",5.3933388138094,,
"ARM","Armenia","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2003","2003",2.4407297152889,,
"ARM","Armenia","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2004","2004",3.3712209746906,,
"ARM","Armenia","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2005","2005",3.2756637650278,,
"ARM","Armenia","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2006","2006",2.8886875996743,,
"ARM","Armenia","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2007","2007",3.5886394143787,,
"ARM","Armenia","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2008","2008",3.2649260807233,,
"ARM","Armenia","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2009","2009",2.0883105202507,,
"ARM","Armenia","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2010","2010",3.265608596307,,
"ARM","Armenia","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2011","2011",2.8950398260579,,
"ARM","Armenia","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2012","2012",2.656948425781,,
"ARM","Armenia","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2013","2013",2.6976609336047,,
"ARM","Armenia","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2014","2014",2.4664970508236,,
"ARM","Armenia","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2015","2015",1.8509699709763,,
"ARM","Armenia","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2016","2016",2.7280980665964,,
"ARM","Armenia","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2017","2017",3.2072476673507,,
"ARM","Armenia","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2018","2018",3.6151163781763,,
"ARM","Armenia","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2019","2019",3.7149391832224,,
"ARM","Armenia","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2020","2020",1.8535125167353,,
"ARM","Armenia","IND-ENE-FUEL-GDP","Motor fuel deliveries in tonnes per one million units of current USD GDP","2001","2001",132.17533694006,,
"ARM","Armenia","IND-ENE-FUEL-GDP","Motor fuel deliveries in tonnes per one million units of current USD GDP","2002","2002",113.62048338679,,
"ARM","Armenia","IND-ENE-FUEL-GDP","Motor fuel deliveries in tonnes per one million units of current USD GDP","2003","2003",106.87167618672,,
"ARM","Armenia","IND-ENE-FUEL-PC","Motor fuel deliveries in tonnes per inhabitant","2001","2001",0.09178263511879,,
"ARM","Armenia","IND-ENE-FUEL-PC","Motor fuel deliveries in tonnes per inhabitant","2002","2002",0.08899213441372,,
"ARM","Armenia","IND-ENE-FUEL-PC","Motor fuel deliveries in tonnes per inhabitant","2003","2003",0.09940562065887,,
"AUS","Australia","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2000","2000",195.69669271258,,
"AUS","Australia","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2001","2001",204.06758062719,,
"AUS","Australia","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2002","2002",185.39900870723,,
"AUS","Australia","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2003","2003",146.62603456655,,
